city_key,country,city,preferred_city_query,latitude,longitude,geocode_source,geocode_source_url,match_confidence,review_notes
united-states__orlando__e5622f3d,United States,Orlando,"Orlando, United States",28.53834,-81.37924,geonames_searchJSON,https://www.geonames.org/4167147,high,GeoNames name_equals match; selected 'Orlando'; admin 'Florida'; feature PPLA2; population 334854; 1.0 km from trusted local centroid; top-vs-next score margin 92.9; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
united-states__portland__1456a6d9,United States,Portland,"Portland, United States",45.52345,-122.67621,geonames_searchJSON,https://www.geonames.org/5746545,high,GeoNames name_equals match; selected 'Portland'; admin 'Oregon'; feature PPLA2; population 652503; 1.2 km from trusted local centroid; top-vs-next score margin 83.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
united-states__saint-paul__affdc13e,United States,Saint Paul,"Saint Paul, United States",44.94441,-93.09327,geonames_searchJSON,https://www.geonames.org/5045360,high,GeoNames name_equals match; selected 'Saint Paul'; admin 'Minnesota'; feature PPLA; population 303176; 5.7 km from trusted local centroid; top-vs-next score margin 87.4; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
united-states__san-diego__adb1abea,United States,San Diego,"San Diego, United States",32.71571,-117.16472,geonames_searchJSON,https://www.geonames.org/5391811,high,GeoNames name_equals match; selected 'San Diego'; admin 'California'; feature PPLA2; population 1404452; 8.6 km from trusted local centroid; top-vs-next score margin 87.1; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
united-states__sandy__8d31f3cf,United States,Sandy,"Sandy, United States",40.59161,-111.8841,geonames_searchJSON,https://www.geonames.org/5781061,high,GeoNames name_equals match; selected 'Sandy'; admin 'Utah'; feature PPL; population 87461; 1.2 km from trusted local centroid; top-vs-next score margin 82.7; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
united-states__seattle__45fb8f6f,United States,Seattle,"Seattle, United States",47.60621,-122.33207,geonames_searchJSON,https://www.geonames.org/5809844,high,GeoNames name_equals match; selected 'Seattle'; admin 'Washington'; feature PPLA2; population 780995; 1.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
uruguay__montevideo__f87883ab,Uruguay,Montevideo,"Montevideo, Uruguay",-34.90328,-56.18816,geonames_searchJSON,https://www.geonames.org/3441575,high,GeoNames name_equals match; selected 'Montevideo'; admin 'Departamento de Montevideo'; feature PPLC; population 1270737; 3.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
uzbekistan__bukhara__95b8bd46,Uzbekistan,Bukhara,"Bukhara, Uzbekistan",39.77026,64.43069,geonames_searchJSON,https://www.geonames.org/1217662,high,GeoNames name_equals match; selected 'Bukhara'; admin 'Buxoro'; feature PPLA; population 280187; 0.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
uzbekistan__fergana__0a8092a9,Uzbekistan,Fergana,"Fergana, Uzbekistan",40.38421,71.78432,geonames_searchJSON,https://www.geonames.org/1514019,high,GeoNames name_equals match; selected 'Fergana'; admin 'Farg‘ona viloyati'; feature PPLA; population 299200; 3.0 km from trusted local centroid; top-vs-next score margin 185.4; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
uzbekistan__namangan__99143215,Uzbekistan,Namangan,"Namangan, Uzbekistan",40.9983,71.67257,geonames_searchJSON,https://www.geonames.org/1513157,high,GeoNames name_equals match; selected 'Namangan'; admin 'Namangan'; feature PPLA; population 713220; 6.6 km from trusted local centroid; top-vs-next score margin 186.6; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
uzbekistan__olmaliq__0a56ab9d,Uzbekistan,Olmaliq,"Olmaliq, Uzbekistan",40.84472,69.59833,geonames_searchJSON,https://www.geonames.org/1513064,high,GeoNames name_equals match; selected 'Olmaliq'; admin 'Toshkent viloyati'; feature PPL; population 133400; 0.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
uzbekistan__qarshi__099833cd,Uzbekistan,Qarshi,"Qarshi, Uzbekistan",38.86056,65.78905,geonames_searchJSON,https://www.geonames.org/1216311,high,GeoNames name_equals match; selected 'Qarshi'; admin 'Qashqadaryo'; feature PPLA; population 278300; 3.3 km from trusted local centroid; top-vs-next score margin 65.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
uzbekistan__samarkand__018a3c3d,Uzbekistan,Samarkand,"Samarkand, Uzbekistan",39.65456,66.96445,geonames_searchJSON,https://www.geonames.org/1216265,high,GeoNames name_equals match; selected 'Samarkand'; admin 'Samarqand viloyati'; feature PPLA; population 595200; 1.9 km from trusted local centroid; top-vs-next score margin 66.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
uzbekistan__tashkent__0b15ae98,Uzbekistan,Tashkent,"Tashkent, Uzbekistan",41.26465,69.21627,geonames_searchJSON,https://www.geonames.org/1512569,high,GeoNames name_equals match; selected 'Tashkent'; admin 'Toshkent Shahri'; feature PPLC; population 1978028; 6.7 km from trusted local centroid; top-vs-next score margin 69.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
venezuela__caracas__7dc4cafb,Venezuela,Caracas,"Caracas, Venezuela",10.48801,-66.87919,geonames_searchJSON,https://www.geonames.org/3646738,high,GeoNames name_equals match; selected 'Caracas'; admin 'Distrito Federal'; feature PPLC; population 3000000; 0.8 km from trusted local centroid; top-vs-next score margin 104.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
wales__swansea__a7f3d001,Wales,Swansea,"Swansea, Wales",51.62079,-3.94323,geonames_searchJSON,https://www.geonames.org/2636432,high,GeoNames name_equals match; selected 'Swansea'; admin 'Wales'; feature PPLA2; population 300352; 2.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
wales__wrexham__dbdec441,Wales,Wrexham,"Wrexham, Wales",53.04664,-2.99132,geonames_searchJSON,https://www.geonames.org/2633485,high,GeoNames name_equals match; selected 'Wrexham'; admin 'Wales'; feature PPLA2; population 65692; 1.0 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
croatia__rijeka__0cfc36db,Croatia,Rijeka,"Rijeka, Croatia",45.32673,14.44241,geonames_searchJSON,https://www.geonames.org/3191648,high,GeoNames name_equals match; selected 'Rijeka'; admin 'Primorsko-goranska'; feature PPLA; population 107964; top-vs-next score margin 97.4; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
cyprus__nicosia__9acebf3a,Cyprus,Nicosia,"Nicosia, Cyprus",35.17284,33.35397,geonames_searchJSON,https://www.geonames.org/146268,high,GeoNames name_equals match; selected 'Nicosia'; admin 'Επαρχία Λευκωσίας'; feature PPLC; population 200452; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
denmark__copenhagen__1f815217,Denmark,Copenhagen,"Copenhagen, Denmark",55.67594,12.56553,geonames_searchJSON,https://www.geonames.org/2618425,high,GeoNames name_equals match; selected 'Copenhagen'; admin 'Region Hovedstaden'; feature PPLC; population 1153615; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
france__lorient__898a3820,France,Lorient,"Lorient, France",47.74817,-3.37177,geonames_searchJSON,https://www.geonames.org/2997577,high,GeoNames name_equals match; selected 'Lorient'; admin 'Bretagne'; feature PPLA3; population 58112; top-vs-next score margin 101.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
france__nantes__8240308b,France,Nantes,"Nantes, France",47.21725,-1.55336,geonames_searchJSON,https://www.geonames.org/2990969,high,GeoNames name_equals match; selected 'Nantes'; admin 'Pays de la Loire'; feature PPLA; population 325070; top-vs-next score margin 97.6; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
france__nice__0d202f43,France,Nice,"Nice, France",43.70313,7.26608,geonames_searchJSON,https://www.geonames.org/2990440,high,GeoNames name_equals match; selected 'Nice'; admin 'Provence-Alpes-Côte d'Azur'; feature PPLA2; population 342669; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
france__tomblaine__b6dc1c48,France,Tomblaine,"Tomblaine, France",48.68378,6.2162,geonames_searchJSON,https://www.geonames.org/2972486,high,GeoNames name_equals match; selected 'Tomblaine'; admin 'Grand Est'; feature PPL; population 7703; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
south-korea__dongan-gu__3b834532,South Korea,Dongan-gu,"Dongan-gu, South Korea",37.3925,126.92694,geonames_searchJSON,https://www.geonames.org/1846898,low,GeoNames returned no populated-place matches for this city-country query. NOTE: Correct city is Anyang-si; added coordinates and link for Anyang-si.
spain__villarreal__b524e9b8,Spain,Villarreal,"Villarreal, Spain",39.9383,-0.10087,geonames_searchJSON,https://www.geonames.org/2509509,low,GeoNames name_equals match; selected 'Villarreal'; admin 'Extremadura'; feature PPL; 626.3 km from trusted local centroid; top-vs-next score margin 85.0; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Manually corrected coordinates and link.
sweden__malmo-municipality__bf574f19,Sweden,Malmö Municipality,"Malmö Municipality, Sweden",55.60587,13.00073,geonames_searchJSON,https://www.geonames.org/2692969,low,"GeoNames returned no populated-place matches for this city-country query. NOTE: City should be Malmö, added coordinates and link for Malmö; team name should be Malmö FF and league should be Allsvenskan."
honduras__san-pedro-sula__a71e4f65,Honduras,San Pedro Sula,"San Pedro Sula, Honduras",15.50585,-88.02588,geonames_searchJSON,https://www.geonames.org/3601782,high,GeoNames name_equals match; selected 'San Pedro Sula'; admin 'Departamento de Cortés'; feature PPLA; population 801259; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
italy__pisa__725b0076,Italy,Pisa,"Pisa, Italy",43.70853,10.4036,geonames_searchJSON,https://www.geonames.org/3170647,high,GeoNames name_equals match; selected 'Pisa'; admin 'Toscana'; feature PPLA2; population 109960; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
mexico__ciudad-juarez__503284d6,Mexico,Ciudad Juárez,"Ciudad Juárez, Mexico",31.72024,-106.46084,geonames_searchJSON,https://www.geonames.org/4013708,high,GeoNames name_equals match; selected 'Ciudad Juárez'; admin 'Chihuahua'; feature PPLA2; population 1512450; top-vs-next score margin 21.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
mexico__guadalajara__805fe4c6,Mexico,Guadalajara,"Guadalajara, Mexico",20.67738,-103.34749,geonames_searchJSON,https://www.geonames.org/4005539,high,GeoNames name_equals match; selected 'Guadalajara'; admin 'Jalisco'; feature PPLA; population 1385629; top-vs-next score margin 16.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
sweden__solvesborg-municipality__3e3bdf47,Sweden,Sölvesborg Municipality,"Sölvesborg Municipality, Sweden",56.01667,14.7,geonames_searchJSON,https://www.geonames.org/2708584,low,"GeoNames returned no populated-place matches for this city-country query. City should be Hällevik, added coordinates and link for Hällevik; Mjallby club name should be Mjällby AIF."
switzerland__canton-of-geneva__558541c6,Switzerland,Canton of Geneva,"Canton of Geneva, Switzerland",46.18981,6.11441,geonames_searchJSON,https://www.geonames.org/6691640,low,"GeoNames returned no populated-place matches for this city-country query. City should be Lancy, added coordinates and link for Lancy; Servette club name should be Servette FC."
united-arab-emirates__al-ain__e6f0be89,United Arab Emirates,Al Ain,"Al Ain, United Arab Emirates",24.19167,55.76056,geonames_searchJSON,https://www.geonames.org/292913,low,GeoNames name_equals match; selected 'Al Ain City'; admin 'أبو ظبي'; feature PPL; population 846747; 7.5 km from trusted local centroid; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
morocco__berkane__3aa5cda3,Morocco,Berkane,"Berkane, Morocco",34.92,-2.32,geonames_searchJSON,https://www.geonames.org/2555467,high,GeoNames name_equals match; selected 'Berkane'; admin 'جهة الشرق'; feature PPLA3; population 119284; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
morocco__rabat__0c12dbca,Morocco,Rabat,"Rabat, Morocco",34.01325,-6.83255,geonames_searchJSON,https://www.geonames.org/2538475,high,GeoNames name_equals match; selected 'Rabat'; admin 'Rabat-Salé-Kénitra'; feature PPLC; population 1655753; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
netherlands__amsterdam__60fce071,Netherlands,Amsterdam,"Amsterdam, Netherlands",52.37403,4.88969,geonames_searchJSON,https://www.geonames.org/2759794,high,GeoNames name_equals match; selected 'Amsterdam'; admin 'Noord-Holland'; feature PPLC; population 741636; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
netherlands__den-bosch__f1a180a7,Netherlands,Den Bosch,"Den Bosch, Netherlands",51.69917,5.30417,geonames_searchJSON,https://www.geonames.org/2747351,high,GeoNames name_equals match; selected ''s-Hertogenbosch'; admin 'Noord-Brabant'; feature PPLA; population 160783; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
netherlands__volendam__8cd9e148,Netherlands,Volendam,"Volendam, Netherlands",52.495,5.07083,geonames_searchJSON,https://www.geonames.org/2745340,high,GeoNames name_equals match; selected 'Volendam'; admin 'Noord-Holland'; feature PPL; population 22000; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
poland__gdansk__266994d9,Poland,Gdańsk,"Gdańsk, Poland",54.35227,18.64912,geonames_searchJSON,https://www.geonames.org/3099434,high,GeoNames name_equals match; selected 'Gdańsk'; admin 'Województwo pomorskie'; feature PPLA; population 487371; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
portugal__chaves__259ceaf1,Portugal,Chaves,"Chaves, Portugal",41.74019,-7.46879,geonames_searchJSON,https://www.geonames.org/2740761,high,GeoNames name_equals match; selected 'Chaves'; admin 'Vila Real'; feature PPLA2; population 17535; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
russia__kaspiysk__ab26c8e9,Russia,Kaspiysk,"Kaspiysk, Russia",42.88165,47.63919,geonames_searchJSON,https://www.geonames.org/551847,high,GeoNames name_equals match; selected 'Kaspiysk'; admin 'Дагестан'; feature PPL; population 81752; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
russia__krasnodar__ceeb16d1,Russia,Krasnodar,"Krasnodar, Russia",45.04534,38.98178,geonames_searchJSON,https://www.geonames.org/542420,high,GeoNames name_equals match; selected 'Krasnodar'; admin 'Краснодарский край'; feature PPLA; population 899541; top-vs-next score margin 21.9; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
united-arab-emirates__emirate-of-fujairah__c1ae8abb,United Arab Emirates,Emirate of Fujairah,"Emirate of Fujairah, United Arab Emirates",25.11641,56.34141,geonames_searchJSON,https://www.geonames.org/292878,low,"GeoNames returned no populated-place matches for this city-country query. NOTE: City should be named Fujairah, added coordinates and link for Fujairah."
united-states__texas__a4f0dfc2,United States,Texas,"Texas, United States",33.15067,-96.82361,geonames_searchJSON,https://www.geonames.org/4692559,low,"GeoNames name_equals match; selected 'Texas'; admin 'Louisiana'; feature PPL; 632.9 km from trusted local centroid; top-vs-next score margin 0.0; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: City should be named Frisco, added coordinates and link for Frisco."
saudi-arabia__abha__4826cb91,Saudi Arabia,Abha,"Abha, Saudi Arabia",18.21639,42.50528,geonames_searchJSON,https://www.geonames.org/110690,high,GeoNames name_equals match; selected 'Abha'; admin 'عسير'; feature PPLA; population 210886; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
greece__larissa__a035c8e4,Greece,Larissa,"Larissa, Greece",39.62847,22.42112,geonames_searchJSON,https://www.geonames.org/258576,low,GeoNames name_equals match; selected 'Lárisa'; admin 'Θεσσαλία'; feature PPLA; population 146926; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
russia__nizhny-novgorod__69a014ea,Russia,Nizhny Novgorod,"Nizhny Novgorod, Russia",56.32867,44.00205,geonames_searchJSON,https://www.geonames.org/520555,low,GeoNames name_equals match; selected 'Nizhniy Novgorod'; admin 'Нижегородская Область'; feature PPLA; population 1259013; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
slovakia__bratislava__6e851df8,Slovakia,Bratislava,"Bratislava, Slovakia",48.14816,17.10674,geonames_searchJSON,https://www.geonames.org/3060972,high,GeoNames name_equals match; selected 'Bratislava'; admin 'Bratislavský'; feature PPLC; population 423737; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
spain__granada__a2fd077f,Spain,Granada,"Granada, Spain",37.18817,-3.60667,geonames_searchJSON,https://www.geonames.org/2517117,high,GeoNames name_equals match; selected 'Granada'; admin 'Andalucía'; feature PPLA2; population 233532; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
sweden__norrkoping__c2b01aa9,Sweden,Norrköping,"Norrköping, Sweden",58.59419,16.1826,geonames_searchJSON,https://www.geonames.org/2688368,high,GeoNames name_equals match; selected 'Norrköping'; admin 'Östergötlands län'; feature PPLA2; population 93765; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
sweden__stockholm__40fa3e82,Sweden,Stockholm,"Stockholm, Sweden",59.32938,18.06871,geonames_searchJSON,https://www.geonames.org/2673730,high,GeoNames name_equals match; selected 'Stockholm'; admin 'Stockholms län'; feature PPLC; population 1515017; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
switzerland__nyon__6ec81376,Switzerland,Nyon,"Nyon, Switzerland",46.38318,6.23955,geonames_searchJSON,https://www.geonames.org/2659422,high,GeoNames name_equals match; selected 'Nyon'; admin 'Waadt'; feature PPLA2; population 16797; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
russia__rostov-on-don__383f16e9,Russia,Rostov-on-Don,"Rostov-on-Don, Russia",47.21997,39.70769,geonames_searchJSON,https://www.geonames.org/501175,low,GeoNames name_equals match; selected 'Rostov-na-Donu'; admin 'Ростовская Область'; feature PPLA; population 1130305; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
united-arab-emirates__kalba__e36f51e3,United Arab Emirates,Kalba,"Kalba, United Arab Emirates",25.0513,56.35422,geonames_searchJSON,https://www.geonames.org/291763,high,GeoNames name_equals match; selected 'Kalbā'; admin 'الشارقة'; feature PPL; population 37545; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
saudi-arabia__medina__27a4b246,Saudi Arabia,Medina,"Medina, Saudi Arabia",24.46861,39.61417,geonames_searchJSON,https://www.geonames.org/109223,low,GeoNames name_equals match; selected 'Madinah'; admin 'منطقة المدينة المنورة'; feature PPLA; population 1300000; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified; stadium should be Prince Mohammed bin Abdul Aziz Stadium.
venezuela__puerto-cabello__4fadd29e,Venezuela,Puerto Cabello,"Puerto Cabello, Venezuela",10.47306,-68.0125,geonames_searchJSON,https://www.geonames.org/3629706,high,GeoNames name_equals match; selected 'Puerto Cabello'; admin 'Estado Carabobo'; feature PPLA2; population 174000; top-vs-next score margin 24.7; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
united-arab-emirates__al-bataeh__c806c9a3,United Arab Emirates,Al Bataeh,"Al Bataeh, United Arab Emirates",25.271944,55.736389,geohack,https://geohack.toolforge.org/geohack.php?pagename=Al_Bataeh&params=25_16_19_N_55_44_11_E_region:AE_type:city(6000),low,"GeoNames returned no populated-place matches for this city-country query. NOTE: No GeoNames link, found alternative."
belgium__charleroi__c5857956,Belgium,Charleroi,"Charleroi, Belgium",50.41136,4.44448,geonames_searchJSON,https://www.geonames.org/2800481,high,GeoNames name_equals match; selected 'Charleroi'; admin 'Wallonië'; feature PPL; population 200132; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
bulgaria__montana__5cd2ea5e,Bulgaria,Montana,"Montana, Bulgaria",43.41285,23.22174,geonames_searchJSON,https://www.geonames.org/729114,high,GeoNames name_equals match; selected 'Montana'; admin 'Област Монтана'; feature PPLA; population 47445; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
czech-republic__hradec-kralove__88e1f027,Czech Republic,Hradec Králové,"Hradec Králové, Czech Republic",50.20923,15.83277,geonames_searchJSON,https://www.geonames.org/3074967,high,GeoNames name_equals match; selected 'Hradec Králové'; admin 'Královéhradecký'; feature PPLA; population 90596; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
haiti__port-au-prince__0e50c1c9,Haiti,Port-au-Prince,"Port-au-Prince, Haiti",18.54349,-72.33881,geonames_searchJSON,https://www.geonames.org/3718426,high,GeoNames name_equals match; selected 'Port-au-Prince'; admin 'Lwès'; feature PPLC; population 1234742; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
portugal__tondela__e0becf2e,Portugal,Tondela,"Tondela, Portugal",40.51682,-8.08087,geonames_searchJSON,https://www.geonames.org/2733533,high,GeoNames name_equals match; selected 'Tondela'; admin 'Viseu'; feature PPLA2; population 8800; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
uzbekistan__termez__395fa1c9,Uzbekistan,Termez,"Termez, Uzbekistan",37.22417,67.27833,geonames_searchJSON,https://www.geonames.org/1215957,low,GeoNames name_equals match; selected 'Tirmiz'; admin 'Surxondaryo viloyati'; feature PPLA; population 182800; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
saudi-arabia__tabuk__7d4051bd,Saudi Arabia,Tabuk,"Tabuk, Saudi Arabia",28.3998,36.57151,geonames_searchJSON,https://www.geonames.org/101628,high,GeoNames name_equals match; selected 'Tabuk'; admin 'منطقة تبوك'; feature PPLA; population 667000; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
spain__castellon-de-la-plana__522e60ed,Spain,Castellón de la Plana,"Castellón de la Plana, Spain",39.98567,-0.04935,geonames_searchJSON,https://www.geonames.org/2519752,low,GeoNames name_equals match; selected 'Castelló de la Plana'; admin 'Valencia'; feature PPLA2; population 171857; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
switzerland__st-gallen__6057813f,Switzerland,St. Gallen,"St. Gallen, Switzerland",47.42391,9.37477,geonames_searchJSON,https://www.geonames.org/2658822,high,GeoNames name_equals match; selected 'Sankt Gallen'; admin 'Sankt Gallen'; feature PPLA; population 75833; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
switzerland__zurich__05f9ec72,Switzerland,Zurich,"Zurich, Switzerland",47.36667,8.55,geonames_searchJSON,https://www.geonames.org/2657896,high,GeoNames name_equals match; selected 'Zürich'; admin 'Zürich'; feature PPLA; population 415367; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
turkey__igdr__12d0f222,Turkey,Iğdır,"Iğdır, Turkey",39.92371,44.045,geonames_searchJSON,https://www.geonames.org/311665,high,GeoNames name_equals match; selected 'Iğdır'; admin 'Iğdır'; feature PPLA; population 101700; top-vs-next score margin 129.6; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
